"node_Y","node_X","interaction","MI","pvalue","selected","shared.interaction","shared.name","weight","TF_X","TF_Y","TF"
"AT4G25810","AT5G62020","interacts with",1.07010370543169,0,"false","interacts with","AT5G62020 (interacts with) AT4G25810",0.0185951686565191,"HSF",NA,"HSF_NA"
"AT4G25810","AT5G05410","interacts with",1.10413575535788,0,"false","interacts with","AT5G05410 (interacts with) AT4G25810",0.0200360433679278,"ERF",NA,"ERF_NA"
"AT4G25810","AT1G20640","interacts with",1.09977971140606,0,"false","interacts with","AT1G20640 (interacts with) AT4G25810",0.0205905643374901,"Nin-like",NA,"Nin-like_NA"
"AT4G25850","AT1G32330","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT1G32330 (interacts with) AT4G25850",0.0198898420338095,"HSF",NA,"HSF_NA"
"AT4G26540","AT1G03840","interacts with",1.05202440414543,0.000431150653107837,"false","interacts with","AT1G03840 (interacts with) AT4G26540",0.020571781071912,"C2H2",NA,"C2H2_NA"
"AT4G26540","AT3G54220","interacts with",1.06233778976245,0.0111469598598423,"false","interacts with","AT3G54220 (interacts with) AT4G26540",0.0222854345881197,"GRAS",NA,"GRAS_NA"
"AT4G26670","AT2G20880","interacts with",1.03765179979828,0.0111469598598423,"false","interacts with","AT2G20880 (interacts with) AT4G26670",0.0279993152250976,"ERF",NA,"ERF_NA"
"AT4G26770","AT1G56170","interacts with",1.06725360784674,1.66158947711992e-08,"false","interacts with","AT1G56170 (interacts with) AT4G26770",0.0220922443472832,"NF-YC",NA,"NF-YC_NA"
"AT4G26770","AT1G78080","interacts with",1.04483810197185,1.66727553985169e-09,"false","interacts with","AT1G78080 (interacts with) AT4G26770",0.0179352700986544,"ERF",NA,"ERF_NA"
"AT4G26770","AT2G38250","interacts with",1.05492165088097,0,"false","interacts with","AT2G38250 (interacts with) AT4G26770",0.02312821224242,"Trihelix",NA,"Trihelix_NA"
"AT4G26770","AT5G56960","interacts with",1.05893484670836,1.29468838561131e-06,"false","interacts with","AT5G56960 (interacts with) AT4G26770",0.0270930220329339,"bHLH",NA,"bHLH_NA"
"AT4G26770","AT4G34680","interacts with",1.03765179979828,9.9782766301848e-06,"false","interacts with","AT4G34680 (interacts with) AT4G26770",0.020749499089736,"GATA",NA,"GATA_NA"
"AT4G26770","AT2G46270","interacts with",0.999185560170804,0.0445760607836551,"false","interacts with","AT2G46270 (interacts with) AT4G26770",0.0215577149897656,"bZIP",NA,"bZIP_NA"
"AT4G26770","AT5G03740","interacts with",1.10403475955191,1.10766951166852e-12,"false","interacts with","AT5G03740 (interacts with) AT4G26770",0.025550045890945,"C2H2",NA,"C2H2_NA"
"AT4G26770","AT3G28857","interacts with",1.03765179979828,1.29468838561131e-06,"false","interacts with","AT3G28857 (interacts with) AT4G26770",0.0211286147541999,"bHLH",NA,"bHLH_NA"
"AT4G26780","AT4G00940","interacts with",1.06598413775303,0,"false","interacts with","AT4G00940 (interacts with) AT4G26780",0.0241644755744775,"Dof",NA,"Dof_NA"
"AT4G26780","AT3G10800","interacts with",1.08580269880402,0,"false","interacts with","AT3G10800 (interacts with) AT4G26780",0.0202932222617993,"bZIP",NA,"bZIP_NA"
"AT4G26780","AT4G11660","interacts with",1.10204497775236,0,"false","interacts with","AT4G11660 (interacts with) AT4G26780",0.0175816191648451,"HSF",NA,"HSF_NA"
"AT4G26780","AT2G26150","interacts with",1.07509076946008,0,"false","interacts with","AT2G26150 (interacts with) AT4G26780",0.0168320525437145,"HSF",NA,"HSF_NA"
"AT4G26780","AT5G59820","interacts with",1.08232676698304,1.10766951166852e-12,"false","interacts with","AT5G59820 (interacts with) AT4G26780",0.0184450112383381,"C2H2",NA,"C2H2_NA"
"AT4G26950","AT3G14020","interacts with",1.0194137220066,6.94234322222709e-05,"false","interacts with","AT3G14020 (interacts with) AT4G26950",0.0278316482453011,"NF-YA",NA,"NF-YA_NA"
"AT4G26950","AT1G69780","interacts with",1.06186600699466,1.66158947711992e-08,"false","interacts with","AT1G69780 (interacts with) AT4G26950",0.0169364116956034,"HD-ZIP",NA,"HD-ZIP_NA"
"AT4G26950","AT1G56010","interacts with",1.02600723660743,1.53060718210973e-07,"false","interacts with","AT1G56010 (interacts with) AT4G26950",0.0230841643636051,"NAC",NA,"NAC_NA"
"AT4G26950","AT4G36920","interacts with",1.03765179979828,0.000431150653107837,"false","interacts with","AT4G36920 (interacts with) AT4G26950",0.0178075564780759,"AP2",NA,"AP2_NA"
"AT4G26950","AT2G28550","interacts with",1.0349539811261,6.94234322222709e-05,"false","interacts with","AT2G28550 (interacts with) AT4G26950",0.0179994949843394,"AP2",NA,"AP2_NA"
"AT4G27280","AT5G51190","interacts with",1.03765179979828,8.5265128291212e-14,"false","interacts with","AT5G51190 (interacts with) AT4G27280",0.0237372320239256,"ERF",NA,"ERF_NA"
"AT4G27280","AT5G04340","interacts with",1.09873851829948,8.5265128291212e-14,"false","interacts with","AT5G04340 (interacts with) AT4G27280",0.0269696359533216,"C2H2",NA,"C2H2_NA"
"AT4G27280","AT5G61600","interacts with",1.03387485365723,0.00235714038932522,"false","interacts with","AT5G61600 (interacts with) AT4G27280",0.0209368886667812,"ERF",NA,"ERF_NA"
"AT4G27280","AT5G59820","interacts with",1.03231697605405,6.94234322222709e-05,"false","interacts with","AT5G59820 (interacts with) AT4G27280",0.0175764046480078,"C2H2",NA,"C2H2_NA"
"AT4G27280","AT3G55980","interacts with",1.06124681193888,1.55515045285881e-10,"false","interacts with","AT3G55980 (interacts with) AT4G27280",0.0243347359823824,"C3H",NA,"C3H_NA"
"AT4G27280","AT2G38470","interacts with",1.09830466319219,0.000431150653107837,"false","interacts with","AT2G38470 (interacts with) AT4G27280",0.0205093890913278,"WRKY",NA,"WRKY_NA"
"AT4G27280","AT3G46090","interacts with",1.05276252038718,0.000431150653107837,"false","interacts with","AT3G46090 (interacts with) AT4G27280",0.0270678940701355,"C2H2",NA,"C2H2_NA"
"AT4G27280","AT1G22190","interacts with",1.05173967107258,0,"false","interacts with","AT1G22190 (interacts with) AT4G27280",0.0231257419219413,"ERF",NA,"ERF_NA"
"AT4G27280","AT2G38340","interacts with",1.02634348453429,1.29468838561131e-06,"false","interacts with","AT2G38340 (interacts with) AT4G27280",0.0186052067091102,"ERF",NA,"ERF_NA"
"AT4G27280","AT1G33760","interacts with",1.0358320832797,1.29468838561131e-06,"false","interacts with","AT1G33760 (interacts with) AT4G27280",0.0223746709879079,"ERF",NA,"ERF_NA"
"AT4G27280","AT3G46080","interacts with",1.02006735810323,0.0445760607836551,"false","interacts with","AT3G46080 (interacts with) AT4G27280",0.0185146598444605,"C2H2",NA,"C2H2_NA"
"AT4G27410","AT4G01550","interacts with",1.02309609580972,9.9782766301848e-06,"false","interacts with","AT4G01550 (interacts with) AT4G27410",0.0189075890295281,"NAC","NAC","NAC_NAC"
"AT4G27410","AT5G57150","interacts with",1.05509437672561,0,"false","interacts with","AT5G57150 (interacts with) AT4G27410",0.019409502227186,"bHLH","NAC","bHLH_NAC"
"AT4G27410","AT3G10800","interacts with",1.02101670952564,6.94234322222709e-05,"false","interacts with","AT3G10800 (interacts with) AT4G27410",0.0175237846010181,"bZIP","NAC","bZIP_NAC"
"AT4G27410","AT3G49530","interacts with",1.11211007843955,1.29468838561131e-06,"false","interacts with","AT3G49530 (interacts with) AT4G27410",0.0188197826931168,"NAC","NAC","NAC_NAC"
"AT4G27440","AT5G37260","interacts with",1.04919543373291,0.0111469598598423,"false","interacts with","AT5G37260 (interacts with) AT4G27440",0.0186316279757637,"MYB_related",NA,"MYB_related_NA"
"AT4G27460","AT3G09230","interacts with",1.0349539811261,6.94234322222709e-05,"false","interacts with","AT3G09230 (interacts with) AT4G27460",0.0202483969020877,"MYB",NA,"MYB_NA"
"AT4G27652","AT4G36990","interacts with",1.11781803839722,0,"false","interacts with","AT4G36990 (interacts with) AT4G27652",0.0210805249549877,"HSF",NA,"HSF_NA"
"AT4G27652","AT1G78600","interacts with",1.06180705520099,0,"false","interacts with","AT1G78600 (interacts with) AT4G27652",0.0173156248338158,"DBB",NA,"DBB_NA"
"AT4G27654","AT3G63350","interacts with",1.01658812475923,0.0445760607836551,"false","interacts with","AT3G63350 (interacts with) AT4G27654",0.0251179926069358,"HSF",NA,"HSF_NA"
"AT4G27657","AT1G01720","interacts with",1.05331110067275,0,"false","interacts with","AT1G01720 (interacts with) AT4G27657",0.020156791381443,"NAC",NA,"NAC_NA"
"AT4G27657","AT5G62020","interacts with",1.06294600165272,0,"false","interacts with","AT5G62020 (interacts with) AT4G27657",0.0196754527215437,"HSF",NA,"HSF_NA"
"AT4G27670","AT5G59820","interacts with",1.11172303308029,0,"false","interacts with","AT5G59820 (interacts with) AT4G27670",0.0191163829971438,"C2H2",NA,"C2H2_NA"
"AT4G27670","AT1G27730","interacts with",1.06743511125478,0,"false","interacts with","AT1G27730 (interacts with) AT4G27670",0.0171542684667149,"C2H2",NA,"C2H2_NA"
"AT4G27670","AT5G04340","interacts with",1.10223769587353,0,"false","interacts with","AT5G04340 (interacts with) AT4G27670",0.0264684569214799,"C2H2",NA,"C2H2_NA"
"AT4G27670","AT5G05410","interacts with",1.13191098282733,0,"false","interacts with","AT5G05410 (interacts with) AT4G27670",0.0195960747741672,"ERF",NA,"ERF_NA"
"AT4G27670","AT5G04410","interacts with",1.12756923147039,0,"false","interacts with","AT5G04410 (interacts with) AT4G27670",0.021347643570777,"NAC",NA,"NAC_NA"
"AT4G27670","AT1G18330","interacts with",1.03203398127652,1.55515045285881e-10,"false","interacts with","AT1G18330 (interacts with) AT4G27670",0.018693423001777,"MYB_related",NA,"MYB_related_NA"
"AT4G27670","AT3G51910","interacts with",1.1410108168713,0,"false","interacts with","AT3G51910 (interacts with) AT4G27670",0.0182172359745785,"HSF",NA,"HSF_NA"
"AT4G27670","AT2G38340","interacts with",1.05775171252438,0,"false","interacts with","AT2G38340 (interacts with) AT4G27670",0.0192508152644874,"ERF",NA,"ERF_NA"
"AT4G27670","AT1G20640","interacts with",1.09467580444831,0,"false","interacts with","AT1G20640 (interacts with) AT4G27670",0.0203938977992399,"Nin-like",NA,"Nin-like_NA"
"AT4G27670","AT1G56170","interacts with",1.06911285419917,0,"false","interacts with","AT1G56170 (interacts with) AT4G27670",0.0183093771221976,"NF-YC",NA,"NF-YC_NA"
"AT4G27670","AT1G22190","interacts with",1.06465829341455,8.5265128291212e-14,"false","interacts with","AT1G22190 (interacts with) AT4G27670",0.031227443828229,"ERF",NA,"ERF_NA"
"AT4G27670","AT3G10800","interacts with",1.13335685451079,0,"false","interacts with","AT3G10800 (interacts with) AT4G27670",0.0277785709605956,"bZIP",NA,"bZIP_NA"
"AT4G27670","AT5G24590","interacts with",1.05379575547343,0,"false","interacts with","AT5G24590 (interacts with) AT4G27670",0.0179265160862845,"NAC",NA,"NAC_NA"
"AT4G27670","AT4G01550","interacts with",1.10913089784789,0,"false","interacts with","AT4G01550 (interacts with) AT4G27670",0.0194433889741413,"NAC",NA,"NAC_NA"
"AT4G27670","AT4G11660","interacts with",1.0588869992608,0,"false","interacts with","AT4G11660 (interacts with) AT4G27670",0.0202674211144055,"HSF",NA,"HSF_NA"
"AT4G27670","AT5G16600","interacts with",1.05667724830972,1.35503830378525e-11,"false","interacts with","AT5G16600 (interacts with) AT4G27670",0.028056511825482,"MYB",NA,"MYB_NA"
"AT4G27670","AT5G62020","interacts with",1.11149420494858,0,"false","interacts with","AT5G62020 (interacts with) AT4G27670",0.0237759602914177,"HSF",NA,"HSF_NA"
"AT4G27730","AT5G61420","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT5G61420 (interacts with) AT4G27730",0.0213289036758556,"MYB",NA,"MYB_NA"
"AT4G27730","AT3G14020","interacts with",1.03765179979828,6.94234322222709e-05,"false","interacts with","AT3G14020 (interacts with) AT4G27730",0.0192545592168312,"NF-YA",NA,"NF-YA_NA"
"AT4G27730","AT5G06250","interacts with",1.03765179979828,9.9782766301848e-06,"false","interacts with","AT5G06250 (interacts with) AT4G27730",0.0296213510829975,"B3",NA,"B3_NA"
"AT4G27940","AT2G16720","interacts with",0.995096284951045,0.0445760607836551,"false","interacts with","AT2G16720 (interacts with) AT4G27940",0.0200313962961087,"MYB",NA,"MYB_NA"
"AT4G27940","AT1G75390","interacts with",1.12377795460786,0.0111469598598423,"false","interacts with","AT1G75390 (interacts with) AT4G27940",0.0169713339390795,"bZIP",NA,"bZIP_NA"
"AT4G27970","AT3G55980","interacts with",1.09548711667767,0.000431150653107837,"false","interacts with","AT3G55980 (interacts with) AT4G27970",0.0235735630641495,"C3H",NA,"C3H_NA"
"AT4G27970","AT5G04340","interacts with",1.08867701744814,1.10766951166852e-12,"false","interacts with","AT5G04340 (interacts with) AT4G27970",0.0222065636622822,"C2H2",NA,"C2H2_NA"
"AT4G27970","AT4G11660","interacts with",1.1222014442664,1.66158947711992e-08,"false","interacts with","AT4G11660 (interacts with) AT4G27970",0.0177431007094268,"HSF",NA,"HSF_NA"
"AT4G27970","AT5G24590","interacts with",1.02864763623854,1.55515045285881e-10,"false","interacts with","AT5G24590 (interacts with) AT4G27970",0.0195177566443452,"NAC",NA,"NAC_NA"
"AT4G27970","AT2G44840","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT2G44840 (interacts with) AT4G27970",0.0192873865958828,"ERF",NA,"ERF_NA"
"AT4G27970","AT5G59820","interacts with",1.07969128666137,8.5265128291212e-14,"false","interacts with","AT5G59820 (interacts with) AT4G27970",0.0259630010390042,"C2H2",NA,"C2H2_NA"
"AT4G27970","AT5G51190","interacts with",1.0088572008184,0.0111469598598423,"false","interacts with","AT5G51190 (interacts with) AT4G27970",0.0177774883586178,"ERF",NA,"ERF_NA"
"AT4G27970","AT2G38470","interacts with",1.0967121391843,1.66727553985169e-09,"false","interacts with","AT2G38470 (interacts with) AT4G27970",0.0171407120761156,"WRKY",NA,"WRKY_NA"
"AT4G28085","AT3G10500","interacts with",1.02346662818253,1.29468838561131e-06,"false","interacts with","AT3G10500 (interacts with) AT4G28085",0.021201224347526,"NAC",NA,"NAC_NA"
"AT4G28085","AT1G32330","interacts with",1.13663066852122,0.000431150653107837,"false","interacts with","AT1G32330 (interacts with) AT4G28085",0.01739855536407,"HSF",NA,"HSF_NA"
"AT4G28140","AT5G15830","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT5G15830 (interacts with) AT4G28140",0.0229008484642497,"bZIP","ERF","bZIP_ERF"
"AT4G28140","AT5G67060","interacts with",1.04908166796134,0.0111469598598423,"false","interacts with","AT5G67060 (interacts with) AT4G28140",0.0202904917905469,"bHLH","ERF","bHLH_ERF"
"AT4G28190","AT2G02080","interacts with",1.03670756326301,0,"false","interacts with","AT2G02080 (interacts with) AT4G28190",0.0224554039430021,"C2H2",NA,"C2H2_NA"
"AT4G28190","AT3G47600","interacts with",1.0337784291055,0,"false","interacts with","AT3G47600 (interacts with) AT4G28190",0.0246695096405055,"MYB",NA,"MYB_NA"
"AT4G28190","AT1G68520","interacts with",1.095069236338,0.000431150653107837,"false","interacts with","AT1G68520 (interacts with) AT4G28190",0.0225288502788759,"CO-like",NA,"CO-like_NA"
"AT4G28190","AT5G61590","interacts with",1.03765179979828,1.29468838561131e-06,"false","interacts with","AT5G61590 (interacts with) AT4G28190",0.0209425555409522,"ERF",NA,"ERF_NA"
"AT4G28190","AT3G47620","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT3G47620 (interacts with) AT4G28190",0.0252343129423746,"TCP",NA,"TCP_NA"
"AT4G28190","AT3G58120","interacts with",1.03493934753344,0,"false","interacts with","AT3G58120 (interacts with) AT4G28190",0.0212186219365314,"bZIP",NA,"bZIP_NA"
"AT4G28190","AT2G25900","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT2G25900 (interacts with) AT4G28190",0.0197097246327111,"C3H",NA,"C3H_NA"
"AT4G28190","AT1G01250","interacts with",1.03765179979828,0.00235714038932522,"false","interacts with","AT1G01250 (interacts with) AT4G28190",0.0217061790873398,"ERF",NA,"ERF_NA"
"AT4G28480","AT4G00940","interacts with",1.12065007341502,0,"false","interacts with","AT4G00940 (interacts with) AT4G28480",0.0202653202865391,"Dof",NA,"Dof_NA"
"AT4G28480","AT4G36990","interacts with",1.15056036936803,0,"false","interacts with","AT4G36990 (interacts with) AT4G28480",0.0209804881544232,"HSF",NA,"HSF_NA"
"AT4G28480","AT2G24680","interacts with",1.03576332672775,0,"false","interacts with","AT2G24680 (interacts with) AT4G28480",0.0173793217687595,"B3",NA,"B3_NA"
"AT4G28480","AT5G04410","interacts with",1.18188722125777,0,"false","interacts with","AT5G04410 (interacts with) AT4G28480",0.0219576841273278,"NAC",NA,"NAC_NA"
"AT4G28480","AT2G26150","interacts with",1.12626837772283,0,"false","interacts with","AT2G26150 (interacts with) AT4G28480",0.0183718746905188,"HSF",NA,"HSF_NA"
"AT4G28480","AT3G63350","interacts with",1.08290925478111,0,"false","interacts with","AT3G63350 (interacts with) AT4G28480",0.0261771977951141,"HSF",NA,"HSF_NA"
"AT4G28480","AT1G56170","interacts with",1.08885537441639,0,"false","interacts with","AT1G56170 (interacts with) AT4G28480",0.0202361931922186,"NF-YC",NA,"NF-YC_NA"
"AT4G28560","AT1G12260","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT1G12260 (interacts with) AT4G28560",0.0257360388738161,"NAC",NA,"NAC_NA"
"AT4G28560","AT4G34610","interacts with",1.02044478753646,1.66158947711992e-08,"false","interacts with","AT4G34610 (interacts with) AT4G28560",0.0184278957777885,"TALE",NA,"TALE_NA"
"AT4G28790","AT2G40750","interacts with",1.0369805680222,0.0111469598598423,"false","interacts with","AT2G40750 (interacts with) AT4G28790",0.022587647034862,"WRKY","bHLH","WRKY_bHLH"
"AT4G28790","AT2G25000","interacts with",1.07719407657309,0.0111469598598423,"false","interacts with","AT2G25000 (interacts with) AT4G28790",0.0225822363156146,"WRKY","bHLH","WRKY_bHLH"
"AT4G28790","AT3G15510","interacts with",1.0088572008184,0.0111469598598423,"false","interacts with","AT3G15510 (interacts with) AT4G28790",0.0178638399168078,"NAC","bHLH","NAC_bHLH"
"AT4G29110","AT3G14020","interacts with",1.06636051806814,1.66727553985169e-09,"false","interacts with","AT3G14020 (interacts with) AT4G29110",0.0224246672891533,"NF-YA",NA,"NF-YA_NA"
"AT4G29110","AT5G41315","interacts with",1.12157406839708,8.5265128291212e-14,"false","interacts with","AT5G41315 (interacts with) AT4G29110",0.0180165603732364,"bHLH",NA,"bHLH_NA"
"AT4G29140","AT4G18390","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT4G18390 (interacts with) AT4G29140",0.0175160923518027,"TCP",NA,"TCP_NA"
"AT4G29140","AT4G00150","interacts with",1.1280646903942,0,"false","interacts with","AT4G00150 (interacts with) AT4G29140",0.0188438044800099,"GRAS",NA,"GRAS_NA"
"AT4G29190","AT1G22640","interacts with",1.05325172201588,1.55515045285881e-10,"false","interacts with","AT1G22640 (interacts with) AT4G29190",0.0341352943069963,"MYB","C3H","MYB_C3H"
"AT4G29190","AT5G05090","interacts with",1.13338387233705,6.94234322222709e-05,"false","interacts with","AT5G05090 (interacts with) AT4G29190",0.0243472095699812,"G2-like","C3H","G2-like_C3H"
"AT4G29190","AT4G01720","interacts with",1.03765179979828,0.0111469598598423,"false","interacts with","AT4G01720 (interacts with) AT4G29190",0.0345219913958795,"WRKY","C3H","WRKY_C3H"
"AT4G29190","AT3G29035","interacts with",1.06957588235788,0.0445760607836551,"false","interacts with","AT3G29035 (interacts with) AT4G29190",0.0175389933572911,"NAC","C3H","NAC_C3H"
"AT4G29190","AT1G71030","interacts with",1.11821850152112,0.0445760607836551,"false","interacts with","AT1G71030 (interacts with) AT4G29190",0.0219910899552742,"MYB_related","C3H","MYB_related_C3H"
"AT4G29190","AT2G25000","interacts with",1.04964029602229,1.29468838561131e-06,"false","interacts with","AT2G25000 (interacts with) AT4G29190",0.0248068096624531,"WRKY","C3H","WRKY_C3H"
"AT4G29190","AT4G23550","interacts with",1.13455740786822,9.9782766301848e-06,"false","interacts with","AT4G23550 (interacts with) AT4G29190",0.0193509505133007,"WRKY","C3H","WRKY_C3H"
"AT4G29190","AT5G22570","interacts with",1.03765179979828,0.000431150653107837,"false","interacts with","AT5G22570 (interacts with) AT4G29190",0.0387810516211356,"WRKY","C3H","WRKY_C3H"
"AT4G29310","AT2G38250","interacts with",0.90894011259217,0.0111469598598423,"false","interacts with","AT2G38250 (interacts with) AT4G29310",0.0190911525084138,"Trihelix",NA,"Trihelix_NA"
"AT4G29340","AT1G32870","interacts with",1.02296544064545,6.94234322222709e-05,"false","interacts with","AT1G32870 (interacts with) AT4G29340",0.0195682792441189,"NAC",NA,"NAC_NA"
"AT4G29340","AT1G17460","interacts with",1.03765179979828,0.000431150653107837,"false","interacts with","AT1G17460 (interacts with) AT4G29340",0.0176082273185382,"MYB_related",NA,"MYB_related_NA"
"AT4G29770","AT5G04410","interacts with",1.14943520787946,0,"false","interacts with","AT5G04410 (interacts with) AT4G29770",0.0180953410429752,"NAC",NA,"NAC_NA"
"AT4G29770","AT3G10800","interacts with",1.14667448003228,0,"false","interacts with","AT3G10800 (interacts with) AT4G29770",0.0174736176891981,"bZIP",NA,"bZIP_NA"
"AT4G29770","AT2G38340","interacts with",1.07101042051289,0,"false","interacts with","AT2G38340 (interacts with) AT4G29770",0.0197798835202419,"ERF",NA,"ERF_NA"
"AT4G29770","AT1G22190","interacts with",1.08052296812357,1.29468838561131e-06,"false","interacts with","AT1G22190 (interacts with) AT4G29770",0.0273521369665407,"ERF",NA,"ERF_NA"
"AT4G29770","AT1G20640","interacts with",1.11111848878466,0,"false","interacts with","AT1G20640 (interacts with) AT4G29770",0.0223817252115881,"Nin-like",NA,"Nin-like_NA"
"AT4G29770","AT2G26150","interacts with",1.09138950638137,0,"false","interacts with","AT2G26150 (interacts with) AT4G29770",0.0227284054148451,"HSF",NA,"HSF_NA"
"AT4G29770","AT4G01550","interacts with",1.14628346305393,0,"false","interacts with","AT4G01550 (interacts with) AT4G29770",0.018980536962103,"NAC",NA,"NAC_NA"
"AT4G29770","AT1G56170","interacts with",1.05935979236715,0,"false","interacts with","AT1G56170 (interacts with) AT4G29770",0.0181451608821961,"NF-YC",NA,"NF-YC_NA"
"AT4G29770","AT5G67300","interacts with",1.09268717482234,8.5265128291212e-14,"false","interacts with","AT5G67300 (interacts with) AT4G29770",0.0254054704144239,"MYB",NA,"MYB_NA"
"AT4G29770","AT4G36990","interacts with",1.15530431408692,0,"false","interacts with","AT4G36990 (interacts with) AT4G29770",0.0255173950304357,"HSF",NA,"HSF_NA"
"AT4G29770","AT1G18330","interacts with",1.03293061712197,9.9782766301848e-06,"false","interacts with","AT1G18330 (interacts with) AT4G29770",0.0227721942799737,"MYB_related",NA,"MYB_related_NA"
"AT4G29770","AT5G05410","interacts with",1.12724359583004,0,"false","interacts with","AT5G05410 (interacts with) AT4G29770",0.0258838502158886,"ERF",NA,"ERF_NA"
"AT4G29770","AT3G51910","interacts with",1.15687405824109,0,"false","interacts with","AT3G51910 (interacts with) AT4G29770",0.019669370036978,"HSF",NA,"HSF_NA"
"AT4G29770","AT5G16600","interacts with",1.05667724830972,1.35503830378525e-11,"false","interacts with","AT5G16600 (interacts with) AT4G29770",0.0247218848688938,"MYB",NA,"MYB_NA"
"AT4G29770","AT5G04340","interacts with",1.09898531253982,0,"false","interacts with","AT5G04340 (interacts with) AT4G29770",0.0210486874117903,"C2H2",NA,"C2H2_NA"
"AT4G29780","AT1G22190","interacts with",1.02322887315148,6.94234322222709e-05,"false","interacts with","AT1G22190 (interacts with) AT4G29780",0.0176352293655256,"ERF",NA,"ERF_NA"
"AT4G29780","AT5G61600","interacts with",1.10694060324128,9.9782766301848e-06,"false","interacts with","AT5G61600 (interacts with) AT4G29780",0.0210631267787629,"ERF",NA,"ERF_NA"
"AT4G29780","AT5G04340","interacts with",1.09035352640899,1.53060718210973e-07,"false","interacts with","AT5G04340 (interacts with) AT4G29780",0.0245981331825702,"C2H2",NA,"C2H2_NA"
"AT4G29780","AT5G51190","interacts with",1.04638407197525,9.9782766301848e-06,"false","interacts with","AT5G51190 (interacts with) AT4G29780",0.0205836426720008,"ERF",NA,"ERF_NA"
"AT4G29780","AT3G55980","interacts with",1.03373377986801,1.29468838561131e-06,"false","interacts with","AT3G55980 (interacts with) AT4G29780",0.0192070945632252,"C3H",NA,"C3H_NA"
"AT4G29780","AT3G10800","interacts with",1.03387485365723,0.00235714038932522,"false","interacts with","AT3G10800 (interacts with) AT4G29780",0.0209788039123829,"bZIP",NA,"bZIP_NA"
"AT4G29780","AT1G22985","interacts with",1.01098209322823,0.000431150653107837,"false","interacts with","AT1G22985 (interacts with) AT4G29780",0.020439581789718,"ERF",NA,"ERF_NA"
"AT4G29780","AT5G67300","interacts with",1.02507612999023,1.35503830378525e-11,"false","interacts with","AT5G67300 (interacts with) AT4G29780",0.0221332339778668,"MYB",NA,"MYB_NA"
"AT4G29780","AT2G24681","interacts with",0.973196849232645,0.0445760607836551,"false","interacts with","AT2G24681 (interacts with) AT4G29780",0.0193845014812755,"B3",NA,"B3_NA"
"AT4G29905","AT1G22190","interacts with",1.02923891054058,1.29468838561131e-06,"false","interacts with","AT1G22190 (interacts with) AT4G29905",0.0186086894337682,"ERF",NA,"ERF_NA"
"AT4G29905","AT5G62020","interacts with",1.08662563782971,0,"false","interacts with","AT5G62020 (interacts with) AT4G29905",0.0204718321105376,"HSF",NA,"HSF_NA"
"AT4G29905","AT3G63350","interacts with",1.12979448776519,0,"false","interacts with","AT3G63350 (interacts with) AT4G29905",0.0218718858519377,"HSF",NA,"HSF_NA"
"AT4G29905","AT3G51910","interacts with",1.04170172247012,0,"false","interacts with","AT3G51910 (interacts with) AT4G29905",0.0190166118493503,"HSF",NA,"HSF_NA"
"AT4G29905","AT1G78600","interacts with",1.10716626375066,0,"false","interacts with","AT1G78600 (interacts with) AT4G29905",0.0168784717572896,"DBB",NA,"DBB_NA"
"AT4G29905","AT2G38340","interacts with",1.03555349638658,1.29468838561131e-06,"false","interacts with","AT2G38340 (interacts with) AT4G29905",0.0175065811845102,"ERF",NA,"ERF_NA"
"AT4G29905","AT4G11660","interacts with",1.0372108677391,0,"false","interacts with","AT4G11660 (interacts with) AT4G29905",0.0216698791402181,"HSF",NA,"HSF_NA"
"AT4G29905","AT5G04410","interacts with",1.05333873432841,0,"false","interacts with","AT5G04410 (interacts with) AT4G29905",0.0227952042142328,"NAC",NA,"NAC_NA"
"AT4G29905","AT4G36990","interacts with",1.05433491755445,0,"false","interacts with","AT4G36990 (interacts with) AT4G29905",0.0189167855228924,"HSF",NA,"HSF_NA"
"AT4G29905","AT2G24680","interacts with",1.06758851651372,0,"false","interacts with","AT2G24680 (interacts with) AT4G29905",0.0183572691973771,"B3",NA,"B3_NA"
"AT4G30240","AT5G57150","interacts with",1.09149558134122,0,"false","interacts with","AT5G57150 (interacts with) AT4G30240",0.0176924496718965,"bHLH",NA,"bHLH_NA"
"AT4G30430","AT2G46270","interacts with",1.0313568895632,0.0445760607836551,"false","interacts with","AT2G46270 (interacts with) AT4G30430",0.018613301956903,"bZIP",NA,"bZIP_NA"
"AT4G30430","AT5G57150","interacts with",1.0932135970379,0.0445760607836551,"false","interacts with","AT5G57150 (interacts with) AT4G30430",0.0178900466267749,"bHLH",NA,"bHLH_NA"
"AT4G30490","AT5G62430","interacts with",1.03276284446344,9.9782766301848e-06,"false","interacts with","AT5G62430 (interacts with) AT4G30490",0.0235542875158941,"Dof",NA,"Dof_NA"
